Tickets Purchased,ID,Last Name,Username,Money Available,TicketMiner Membership,First Name,Password
0,595,Morgan,morganjames,1560.95,FALSE,James,Fun!23
0,900,Morgan,morganjack,2075.29,FALSE,Jack,Fun!23
0,75,Moreno,morenochristin,3326.93,TRUE,Christin,Fun!23
0,167,Moran,moranmichael,2574.75,FALSE,Michael,Fun!23
0,824,Moran,moranalicia,6068.59,FALSE,Alicia,Fun!23
0,318,Morales,moralesdenise,4624.83,TRUE,Denise,Fun!23
0,969,Morales,moralesashley,3550.46,FALSE,Ashley,Fun!23
0,873,Mora,morasherry,5124.54,TRUE,Sherry,Fun!23
0,257,Moore,moorejessica,5113.84,TRUE,Jessica,Fun!23
0,329,Moore,moorefrancisco,6155.44,FALSE,Francisco,Fun!23
0,357,Moore,moorevalerie,3391.08,TRUE,Valerie,Fun!23
0,424,Moore,moorehunter,5567.13,FALSE,Hunter,Fun!23
0,430,Moore,mooredoris,5384.23,FALSE,Doris,Fun!23
0,668,Moore,mooreanthony,6115.58,FALSE,Anthony,Fun!23
0,878,Montoya,montoyawendy,4744.56,FALSE,Wendy,Fun!23
0,246,Montgomery,montgomeryjesse,4920.43,FALSE,Jesse,Fun!23
0,619,Molina,molinaedward,4749.57,FALSE,Edward,Fun!23
0,306,Mitchell,mitchellmaria,5313.57,TRUE,Maria,Fun!23
0,568,Mitchell,mitchelljake,4904.85,TRUE,Jake,Fun!23
0,1026,Mitchell,mitchelljames,5017.54,FALSE,James,Fun!23
0,516,Miranda,mirandamichaela,4469.14,FALSE,Michaela,Fun!23
0,314,Mills,millsdavid,4987.52,TRUE,David,Fun!23
0,522,Mills,millsjennifer,5535.67,TRUE,Jennifer,Fun!23
0,139,Miller,millershane,1310.21,FALSE,Shane,Fun!23
0,209,Miller,millersharon,1306.78,FALSE,Sharon,Fun!23
0,216,Miller,milleramanda,2354.68,TRUE,Amanda,Fun!23
0,225,Miller,millerchase,6051.36,TRUE,Chase,Fun!23
0,472,Miller,millergary,6397.07,FALSE,Gary,Fun!23
0,687,Miller,millerlisa,3316.29,FALSE,Lisa,Fun!23
0,696,Miller,millerann,5837.59,TRUE,Ann,Fun!23
0,850,Miller,millerdana,1858.87,FALSE,Dana,Fun!23
0,852,Miller,millerlinda,1509.69,TRUE,Linda,Fun!23
0,870,Miller,millerbrandon,2162.13,FALSE,Brandon,Fun!23
0,927,Miller,millersteven,5317.79,TRUE,Steven,Fun!23
0,941,Miller,millerkimberly,2919.06,FALSE,Kimberly,Fun!23
0,727,Meyer,meyerphillip,4003.81,FALSE,Phillip,Fun!23
0,74,MestaValenzuela,mestavalenzuelanatalia,2490.4,FALSE,Natalia,Fun!23
0,19,Mermaid,urselamermaid,3646.69,FALSE,Ursela,Fun!23
0,73,Mercado,mercadosebastian,3591.96,FALSE,Sebastian,Fun!23
0,483,Mercado,mercadodoris,4225.5,TRUE,Doris,Fun!23
0,778,Mendoza,mendozalaurie,2991.16,FALSE,Laurie,Fun!23
0,419,Mendez,mendezterri,3350.82,TRUE,Terri,Fun!23
0,535,Melendez,melendezchristopher,2748.95,FALSE,Christopher,Fun!23
0,37,Mejia,danielmejia,1515.65,FALSE,Daniel,Fun!23
0,805,Mejia,mejiaerin,3475.71,TRUE,Erin,Fun!23
0,1007,Mejia,mejiakimberly,4919.15,FALSE,Kimberly,Fun!23
0,150,Medina,medinasean,4499.73,TRUE,Sean,Fun!23
0,1006,Medina,medinaelizabeth,1073.34,TRUE,Elizabeth,Fun!23
0,390,Meadows,meadowsjoshua,3013.7,FALSE,Joshua,Fun!23
0,511,Mcpherson,mcphersonamy,2380.22,FALSE,Amy,Fun!23
0,751,Mcneil,mcneilrodney,4652.53,TRUE,Rodney,Fun!23
0,929,Mckenzie,mckenziegary,2075.89,TRUE,Gary,Fun!23
0,980,Mckay,mckaydouglas,1571.7,TRUE,Douglas,Fun!23
0,482,Mcintyre,mcintyreangela,5004.16,FALSE,Angela,Fun!23
0,105,Mcdonald,mcdonaldstephanie,6327.02,FALSE,Stephanie,Fun!23
0,119,Mcdonald,mcdonaldtravis,5524.67,FALSE,Travis,Fun!23
0,660,Mcdonald,mcdonaldmelissa,1794.38,FALSE,Melissa,Fun!23
0,794,Mcdonald,mcdonaldpatricia,2546.14,FALSE,Patricia,Fun!23
0,959,Mcdonald,mcdonaldkatherine,6470.92,TRUE,Katherine,Fun!23
0,788,Mcdaniel,mcdanielhayden,4503.95,FALSE,Hayden,Fun!23
0,910,Mcdaniel,mcdanielpenny,6296.82,FALSE,Penny,Fun!23
0,113,Mccormick,mccormickmelissa,2569.49,FALSE,Melissa,Fun!23
0,746,Mccormick,mccormickmichael,5427.61,TRUE,Michael,Fun!23
0,308,Mcconnell,mcconnellryan,5023.18,FALSE,Ryan,Fun!23
0,621,Mcclure,mcclureandrew,1784,TRUE,Andrew,Fun!23
0,236,Mccarthy,mccarthymaria,3246.61,FALSE,Maria,Fun!23
0,813,Maynard,maynardmichelle,5097.7,FALSE,Michelle,Fun!23
0,243,May,maysamantha,5777.87,FALSE,Samantha,Fun!23
0,435,May,maytiffany,2111.31,FALSE,Tiffany,Fun!23
0,320,Maxwell,maxwellgregory,2630.47,FALSE,Gregory,Fun!23
0,1043,Maxwell,maxwellbrooke,2809.88,FALSE,Brooke,Fun!23
0,571,Matthews,matthewsdiana,4736.08,FALSE,Diana,Fun!23
0,954,Mathis,mathisbrett,4622.09,TRUE,Brett,Fun!23
0,1030,Massey,masseybryan,5151.73,FALSE,Bryan,Fun!23
0,719,Mason,masonmiranda,4854.94,FALSE,Miranda,Fun!23
0,901,Mason,masonmatthew,1128.41,FALSE,Matthew,Fun!23
0,295,Martinez,martineztammy,4063.9,FALSE,Tammy,Fun!23
0,428,Martinez,martinezjustin,4475.37,TRUE,Justin,Fun!23
0,548,Martinez,martinezmichael,1483.7,TRUE,Michael,Fun!23
0,664,Martinez,martinezkimberly,6072.03,FALSE,Kimberly,Fun!23
0,815,Martinez,martinezjonathan,6170.28,FALSE,Jonathan,Fun!23
0,956,Martinez,martinezronald,4466.63,FALSE,Ronald,Fun!23
0,1032,Martinez,martinezkristen,4730.25,FALSE,Kristen,Fun!23
0,160,Martin,martinvictoria,4686.88,TRUE,Victoria,Fun!23
0,263,Martin,martinjessica,5193.25,TRUE,Jessica,Fun!23
0,625,Marshall,marshallandrew,4488.88,TRUE,Andrew,Fun!23
0,254,Marquez,marquezjeffrey,5197,TRUE,Jeffrey,Fun!23
0,769,Mann,manncatherine,5930.67,FALSE,Catherine,Fun!23
0,200,Maldonado,maldonadomichelle,4756.92,TRUE,Michelle,Fun!23
0,305,Maldonado,maldonadoadam,5512.27,TRUE,Adam,Fun!23
0,515,Maldonado,maldonadohannah,2657.89,FALSE,Hannah,Fun!23
0,995,Maldonado,maldonadostacy,5521.59,TRUE,Stacy,Fun!23
0,417,Mahoney,mahoneykayla,4392.84,TRUE,Kayla,Fun!23
0,309,Macias,maciastheresa,5111.67,FALSE,Theresa,Fun!23
0,670,Macias,maciasderek,5928,FALSE,Derek,Fun!23
0,72,Macdonald,macdonaldclaire,3411.55,TRUE,Claire,Fun!23
0,597,Macdonald,macdonaldjoseph,4228.2,FALSE,Joseph,Fun!23
0,101,Lyons,lyonsrobert,1112.12,TRUE,Robert,Fun!23
0,1021,Lynch,lynchcarlos,4558.05,TRUE,Carlos,Fun!23
0,304,Luna,lunajeffrey,3679.77,TRUE,Jeffrey,Fun!23
0,872,Lucero,lucerochristopher,5046.47,TRUE,Christopher,Fun!23
0,212,Lozano,lozanomark,6413.09,TRUE,Mark,Fun!23
0,905,Love,lovebarbara,1845,FALSE,Barbara,Fun!23
0,71,Lopez,lopezcaleb,4014.99,FALSE,Caleb,Fun!23
0,455,Lopez,lopezjon,2575.54,TRUE,Jon,Fun!23
0,481,Lopez,lopezbrian,1423,FALSE,Brian,Fun!23
0,576,Lopez,lopezdylan,4950.29,TRUE,Dylan,Fun!23
0,631,Lopez,lopezerika,5023.91,TRUE,Erika,Fun!23
0,639,Lopez,lopezderek,5171.59,FALSE,Derek,Fun!23
0,923,Lopez,lopezapril,5903.13,TRUE,April,Fun!23
0,628,Long,longamber,5798.15,FALSE,Amber,Fun!23
0,836,Lloyd,lloydjessica,2425.54,TRUE,Jessica,Fun!23
0,860,Lloyd,lloydnicole,2027.65,TRUE,Nicole,Fun!23
0,1008,Livingston,livingstonlori,4917.36,FALSE,Lori,Fun!23
0,594,Little,littleheather,3844.75,TRUE,Heather,Fun!23
0,23,Lion,scarlion,1824.58,TRUE,Scar,Fun!23
0,17,Lightyear,buzzlightyear,4719.69,FALSE,Buzz,Fun!23
0,220,Lewis,lewissheila,6261.27,TRUE,Sheila,Fun!23
0,244,Lewis,lewisjoseph,2478.4,TRUE,Joseph,Fun!23
0,1022,Lewis,lewisaustin,4054.5,FALSE,Austin,Fun!23
0,207,Lee,leejerry,2426.62,TRUE,Jerry,Fun!23
0,230,Lee,leemark,5341.24,FALSE,Mark,Fun!23
0,686,Lee,leejason,6124.72,FALSE,Jason,Fun!23
0,707,Lee,leemary,2753.17,TRUE,Mary,Fun!23
0,821,Lee,leeshawn,2074.91,FALSE,Shawn,Fun!23
0,580,Leblanc,leblancrobert,2357.69,FALSE,Robert,Fun!23
0,470,Larson,larsonkevin,4918.57,TRUE,Kevin,Fun!23
0,446,Larsen,larsenpatrick,5551.39,TRUE,Patrick,Fun!23
0,70,Lara,laradevin,2539.55,FALSE,Devin,Fun!23
0,234,Lara,laraariana,1102.42,TRUE,Ariana,Fun!23
0,513,Lang,langangela,6135.6,TRUE,Angela,Fun!23
0,69,Laneave,laneaveerik,1802.66,FALSE,Erik,Fun!23
0,575,Lane,lanebarbara,1590.63,TRUE,Barbara,Fun!23
0,487,Lambert,lambertwesley,5440.93,TRUE,Wesley,Fun!23
0,650,Lambert,lambertkrista,2726.51,TRUE,Krista,Fun!23
0,434,Lamb,lambmark,3552.34,FALSE,Mark,Fun!23
0,915,Kramer,krameranthony,3117.79,FALSE,Anthony,Fun!23
0,68,Kocian,kociankimberly,4291.03,TRUE,Kimberly,Fun!23
0,657,Knight,knightjoanna,2173.93,FALSE,Joanna,Fun!23
0,140,Kline,klinekimberly,4526.71,FALSE,Kimberly,Fun!23
0,104,Klein,kleinsean,1990.23,TRUE,Sean,Fun!23
0,166,Kirk,kirkmelanie,5189.54,TRUE,Melanie,Fun!23
0,665,Kirby,kirbystephanie,2833.07,TRUE,Stephanie,Fun!23
0,24,King,simbaking,3386.13,FALSE,Simba,Fun!23
0,131,King,kingjames,1612.01,TRUE,James,Fun!23
0,177,King,kingthomas,3164.46,TRUE,Thomas,Fun!23
0,291,King,kingdawn,2866.57,TRUE,Dawn,Fun!23
0,294,King,kingchris,5881.73,TRUE,Chris,Fun!23
0,622,King,kingmichael,4479.04,TRUE,Michael,Fun!23
0,713,King,kingleonard,4197.42,TRUE,Leonard,Fun!23
0,946,King,kingkylie,3799.05,TRUE,Kylie,Fun!23
0,315,Kim,kimelizabeth,1079.7,FALSE,Elizabeth,Fun!23
0,26,Khan,sherekhan,1453.35,TRUE,Shere,Fun!23
0,932,Khan,khanmatthew,1597.86,FALSE,Matthew,Fun!23
0,348,Kent,kentronald,3149.93,TRUE,Ronald,Fun!23
0,402,Kent,kenttanya,2424.06,FALSE,Tanya,Fun!23
0,953,Kennedy,kennedysuzanne,2869.45,FALSE,Suzanne,Fun!23
0,1002,Kennedy,kennedyrobert,4942.71,FALSE,Robert,Fun!23
0,241,Kelly,kellyalexander,1704.29,TRUE,Alexander,Fun!23
0,800,Kelly,kellyalyssa,5599.65,FALSE,Alyssa,Fun!23
0,1033,Kelly,kellymaria,6421.85,FALSE,Maria,Fun!23
0,539,Kelley,kelleygrace,1490.9,FALSE,Grace,Fun!23
0,432,Keller,kellerrandy,4049.83,TRUE,Randy,Fun!23
0,381,Kane,kanerhonda,3312.97,TRUE,Rhonda,Fun!23
0,379,Joseph,josephangel,1377.13,FALSE,Angel,Fun!23
0,732,Jordan,jordankelly,5295.75,FALSE,Kelly,Fun!23
0,227,Jones,jonescesar,3299.29,FALSE,Cesar,Fun!23
0,251,Jones,jonesashley,2249.19,FALSE,Ashley,Fun!23
0,277,Jones,jonesmichelle,5470.09,FALSE,Michelle,Fun!23
0,366,Jones,joneschristopher,2013.63,FALSE,Christopher,Fun!23
0,478,Jones,jonesbarbara,1283.74,TRUE,Barbara,Fun!23
0,579,Jones,joneschris,2385.07,TRUE,Chris,Fun!23
0,590,Jones,jonesdana,5438.9,TRUE,Dana,Fun!23
0,600,Jones,joneschristina,3540.81,FALSE,Christina,Fun!23
0,677,Jones,jonessarah,6195.91,FALSE,Sarah,Fun!23
0,679,Jones,jonesjulia,4445.14,TRUE,Julia,Fun!23
0,722,Jones,jonestimothy,4324.95,TRUE,Timothy,Fun!23
0,739,Jones,jonesjohn,6414.74,TRUE,John,Fun!23
0,768,Jones,jonestiffany,1851.94,FALSE,Tiffany,Fun!23
0,802,Jones,joneserin,3323.19,TRUE,Erin,Fun!23
0,825,Jones,jonesjennifer,3707.12,FALSE,Jennifer,Fun!23
0,961,Jones,jonesdarrell,4483.62,FALSE,Darrell,Fun!23
0,1044,Jones,jonesshelly,5853.92,FALSE,Shelly,Fun!23
0,688,Johnston,johnstontyrone,3193.1,TRUE,Tyrone,Fun!23
0,67,Johnson,johnsonroberto,5590.54,FALSE,Roberto,Fun!23
0,129,Johnson,johnsonbeverly,2608.9,TRUE,Beverly,Fun!23
0,180,Johnson,johnsonkarla,2023.33,TRUE,Karla,Fun!23
0,338,Johnson,johnsoncrystal,2986.03,TRUE,Crystal,Fun!23
0,347,Johnson,johnsoncourtney,2964.73,TRUE,Courtney,Fun!23
0,355,Johnson,johnsonbenjamin,1800.37,FALSE,Benjamin,Fun!23
0,374,Johnson,johnsonedward,5909.18,FALSE,Edward,Fun!23
0,425,Johnson,johnsonnicole,4584.68,FALSE,Nicole,Fun!23
0,559,Johnson,johnsonkimberly,2260.21,FALSE,Kimberly,Fun!23
0,572,Johnson,johnsonchristopher,2167.45,FALSE,Christopher,Fun!23
0,649,Johnson,johnsonluis,6169.07,TRUE,Luis,Fun!23
0,783,Johnson,johnsonlori,2464.58,FALSE,Lori,Fun!23
0,799,Johnson,johnsontimothy,6038.7,TRUE,Timothy,Fun!23
0,816,Johnson,johnsontanya,5068.7,FALSE,Tanya,Fun!23
0,819,Johnson,johnsonmelissa,2084.86,TRUE,Melissa,Fun!23
0,863,Johnson,johnsonlaurie,3877.37,FALSE,Laurie,Fun!23
0,922,Johnson,johnsonamanda,1176.7,TRUE,Amanda,Fun!23
0,945,Johnson,johnsondenise,4694.72,TRUE,Denise,Fun!23
0,994,Johnson,johnsonmichael,3471.76,FALSE,Michael,Fun!23
0,1011,Johnson,johnsondavid,4880.77,FALSE,David,Fun!23
0,1042,Johnson,johnsontaylor,4083.31,TRUE,Taylor,Fun!23
0,578,Jimenez,jimenezmisty,3036.8,TRUE,Misty,Fun!23
0,219,Jensen,jensenbrian,3490.08,TRUE,Brian,Fun!23
0,393,Jenkins,jenkinsalicia,2557.03,FALSE,Alicia,Fun!23
0,66,Jaquez,jaquezjorge,5643.59,FALSE,Jorge,Fun!23
0,328,Jacobson,jacobsonbrian,2526.15,TRUE,Brian,Fun!23
0,389,Jacobs,jacobsteresa,5134.34,FALSE,Teresa,Fun!23
0,518,Jackson,jacksonedward,4020.17,FALSE,Edward,Fun!23
0,678,Jackson,jacksonnicholas,4654.47,TRUE,Nicholas,Fun!23
0,926,Jackson,jacksonlisa,1181.83,FALSE,Lisa,Fun!23
0,999,Jackson,jacksonemily,5112.18,FALSE,Emily,Fun!23
0,1014,Jackson,jacksonelizabeth,6494.54,TRUE,Elizabeth,Fun!23
0,490,Irwin,irwinderek,3824.55,TRUE,Derek,Fun!23
0,916,Irwin,irwincarlos,1259.94,FALSE,Carlos,Fun!23
0,65,Ike,ikemichael,5785.1,FALSE,Michael,Fun!23
0,418,Huynh,huynhray,6239.49,FALSE,Ray,Fun!23
0,275,Hunter,hunterwilliam,1076.2,TRUE,William,Fun!23
0,429,Hunter,hunteranthony,2298.7,FALSE,Anthony,Fun!23
0,358,Hunt,huntdeborah,1240.36,FALSE,Deborah,Fun!23
0,265,Humphrey,humphreysusan,4469.93,FALSE,Susan,Fun!23
0,414,Hull,hullsean,5879.62,TRUE,Sean,Fun!23
0,626,Hughes,hughesjanet,3183.47,FALSE,Janet,Fun!23
0,1023,Hughes,hughespatricia,6412.24,FALSE,Patricia,Fun!23
0,64,Huerta,huertajazmin,3005.52,TRUE,Jazmin,Fun!23
0,897,Huerta,huertajorge,4566.24,FALSE,Jorge,Fun!23
0,118,Hudson,hudsoncrystal,4646.9,TRUE,Crystal,Fun!23
0,912,Huang,huangjennifer,1156.3,FALSE,Jennifer,Fun!23
0,206,Howell,howellsamantha,1842.67,FALSE,Samantha,Fun!23
0,877,House,housekenneth,6073.4,FALSE,Kenneth,Fun!23
0,883,House,housejohn,4352.21,TRUE,John,Fun!23
0,375,Horton,hortonmisty,2980.02,TRUE,Misty,Fun!23
0,530,Horne,hornenoah,6445.33,FALSE,Noah,Fun!23
0,299,Hoover,hooverkristy,3681.27,TRUE,Kristy,Fun!23
0,27,Hook,captaiinhook,5286.95,TRUE,Captaiin,Fun!23
0,857,Holt,holtphilip,3965.29,FALSE,Philip,Fun!23
0,1015,Holt,holtmelissa,5500.35,TRUE,Melissa,Fun!23
0,211,Holmes,holmesethan,6050.88,TRUE,Ethan,Fun!23
0,136,Holland,hollandmichelle,2691.88,TRUE,Michelle,Fun!23
0,63,Holguin,holguinalan,5607.84,FALSE,Alan,Fun!23
0,186,Holden,holdenshannon,3695.65,TRUE,Shannon,Fun!23
0,268,Holden,holdenchris,5313.73,FALSE,Chris,Fun!23
0,137,Hodges,hodgeskyle,4779.81,FALSE,Kyle,Fun!23
0,737,Hobbs,hobbswillie,5472.08,TRUE,Willie,Fun!23
0,557,Hines,hineskathleen,6420.13,TRUE,Kathleen,Fun!23
0,169,Hill,hillsusan,1657.52,TRUE,Susan,Fun!23
0,706,Hill,hillperry,5036.18,FALSE,Perry,Fun!23
0,710,Hill,hilljohn,3586.01,FALSE,John,Fun!23
0,888,Higgins,higginsbrett,1697.18,FALSE,Brett,Fun!23
0,858,Hicks,hicksalison,3846.43,TRUE,Alison,Fun!23
0,733,Hickman,hickmanjoshua,2815.02,FALSE,Joshua,Fun!23
0,894,Herring,herringkelly,2436.63,FALSE,Kelly,Fun!23
0,151,Hernandez,hernandezedward,1983.03,FALSE,Edward,Fun!23
0,519,Hernandez,hernandezsteven,2042.23,TRUE,Steven,Fun!23
0,586,Hernandez,hernandezjamie,3343,FALSE,Jamie,Fun!23
0,718,Hernandez,hernandezdouglas,2506.37,FALSE,Douglas,Fun!23
0,731,Hernandez,hernandezsean,3995.84,TRUE,Sean,Fun!23
0,962,Hernandez,hernandezjennifer,2124.16,TRUE,Jennifer,Fun!23
0,951,Herman,hermanpaul,3081.49,TRUE,Paul,Fun!23
0,321,Henry,henryjenny,1641.61,FALSE,Jenny,Fun!23
0,673,Henry,henrylawrence,1788.48,TRUE,Lawrence,Fun!23
0,988,Henry,henrymarissa,2588.94,TRUE,Marissa,Fun!23
0,109,Henderson,hendersonpatrick,5531.18,FALSE,Patrick,Fun!23
0,181,Henderson,hendersonjill,3633.35,FALSE,Jill,Fun!23
0,250,Henderson,hendersonjames,2764.48,TRUE,James,Fun!23
0,729,Hays,hayscarmen,1693.88,FALSE,Carmen,Fun!23
0,360,Haynes,haynesdonald,4518.98,TRUE,Donald,Fun!23
0,352,Hayes,hayesbrian,5870.98,FALSE,Brian,Fun!23
0,835,Hayes,hayescrystal,3144.7,FALSE,Crystal,Fun!23
0,940,Hayes,hayesdavid,4635.83,TRUE,David,Fun!23
0,128,Hawkins,hawkinsbrittany,5051.84,FALSE,Brittany,Fun!23
0,903,Hawkins,hawkinsjustin,2741.8,TRUE,Justin,Fun!23
0,297,Harvey,harveynicole,6497.41,TRUE,Nicole,Fun!23
0,609,Harvey,harveydavid,2433.83,TRUE,David,Fun!23
0,669,Hartman,hartmansteven,2044.85,FALSE,Steven,Fun!23
0,759,Hart,hartnicole,4702.59,TRUE,Nicole,Fun!23
0,774,Hart,hartrachel,1676.33,FALSE,Rachel,Fun!23
0,110,Harrison,harrisonerica,3303.07,FALSE,Erica,Fun!23
0,866,Harrison,harrisonkevin,1648.89,FALSE,Kevin,Fun!23
0,970,Harrison,harrisonvincent,1813.09,TRUE,Vincent,Fun!23
0,162,Harris,harrisstephanie,6330.21,FALSE,Stephanie,Fun!23
0,164,Harris,harrisdylan,5270.99,FALSE,Dylan,Fun!23
0,560,Harris,harriskelly,1977.61,TRUE,Kelly,Fun!23
0,726,Harris,harrisvictor,5811.35,TRUE,Victor,Fun!23
0,1040,Harris,harriskimberly,6092.68,FALSE,Kimberly,Fun!23
0,183,Harrington,harringtonsamuel,6027.92,TRUE,Samuel,Fun!23
0,562,Harper,harperdakota,5391.79,TRUE,Dakota,Fun!23
0,869,Harmon,harmonpaul,3926.94,FALSE,Paul,Fun!23
0,335,Hardy,hardybryan,1373.72,TRUE,Bryan,Fun!23
0,477,Hardy,hardytheresa,3515.66,TRUE,Theresa,Fun!23
0,398,Hardin,hardinanthony,6276.22,TRUE,Anthony,Fun!23
0,505,Hansen,hansengabriel,2601.36,FALSE,Gabriel,Fun!23
0,982,Hansen,hansenjohn,3755.18,FALSE,John,Fun!23
0,1012,Hanna,hannajoseph,2208.45,FALSE,Joseph,Fun!23
0,142,Hampton,hamptondaniel,2578.35,FALSE,Daniel,Fun!23
0,460,Hampton,hamptonjerry,3103.01,FALSE,Jerry,Fun!23
0,199,Hammond,hammondjames,3292.97,FALSE,James,Fun!23
0,290,Hall,halllauren,4770.66,TRUE,Lauren,Fun!23
0,675,Hall,halllori,1475.01,FALSE,Lori,Fun!23
0,717,Hall,hallthomas,6468.72,FALSE,Thomas,Fun!23
0,801,Hall,hallcolleen,4435.46,FALSE,Colleen,Fun!23
0,963,Hall,hallamy,3924.13,FALSE,Amy,Fun!23
0,1010,Hall,hallandrew,3815.39,TRUE,Andrew,Fun!23
0,730,Haley,haleyjorge,4583.75,TRUE,Jorge,Fun!23
0,537,Hale,halekaylee,1053.59,TRUE,Kaylee,Fun!23
0,734,Guzman,guzmanjennifer,6377.01,TRUE,Jennifer,Fun!23
0,62,Gutierrez,gutierrezian,4678.83,TRUE,Ian,Fun!23
0,235,Gutierrez,gutierrezroberto,1391.26,TRUE,Roberto,Fun!23
0,247,Gutierrez,gutierrezanna,4782,TRUE,Anna,Fun!23
0,492,Gutierrez,gutierrezjulian,2768.58,FALSE,Julian,Fun!23
0,61,Guerra,guerrakevin,6290.44,FALSE,Kevin,Fun!23
0,255,Gross,grossdavid,5551.2,TRUE,David,Fun!23
0,960,Gross,grossmitchell,1677.62,FALSE,Mitchell,Fun!23
0,114,Griffin,griffinaustin,3742.3,FALSE,Austin,Fun!23
0,691,Griffin,griffinsarah,4902.67,TRUE,Sarah,Fun!23
0,812,Griffin,griffinmichelle,4134.93,TRUE,Michelle,Fun!23
0,998,Greene,greenetimothy,6101.99,FALSE,Timothy,Fun!23
0,830,Green,greenchad,4274.5,FALSE,Chad,Fun!23
0,440,Gray,graybecky,5626.78,TRUE,Becky,Fun!23
0,159,Grant,grantderrick,1862.14,FALSE,Derrick,Fun!23
0,936,Grant,grantmary,2663.67,FALSE,Mary,Fun!23
0,494,Gould,gouldkevin,4371.45,TRUE,Kevin,Fun!23
0,491,Gordon,gordonbrandi,3055.56,TRUE,Brandi,Fun!23
0,40,Gonzalez,alondragonzalez,2638.88,FALSE,Alondra,Fun!23
0,60,Gonzalez,gonzalezmaria,2660.31,FALSE,Maria,Fun!23
0,382,Gonzalez,gonzalezjeffrey,4006.68,FALSE,Jeffrey,Fun!23
0,654,Gonzalez,gonzalezmatthew,1596.76,FALSE,Matthew,Fun!23
0,695,Gonzalez,gonzalezmary,3682.08,FALSE,Mary,Fun!23
0,871,Gonzalez,gonzalezmark,3329.16,FALSE,Mark,Fun!23
0,567,Gonzales,gonzalesbobby,3622.75,FALSE,Bobby,Fun!23
0,59,Gomez,gomezderek,3968.64,TRUE,Derek,Fun!23
0,854,Gomez,gomezjoshua,3530.46,FALSE,Joshua,Fun!23
0,353,Glenn,glennpatricia,1011.95,TRUE,Patricia,Fun!23
0,944,Gillespie,gillespiesharon,1267.33,TRUE,Sharon,Fun!23
0,694,Giles,gilescynthia,1824.25,FALSE,Cynthia,Fun!23
0,864,Gilbert,gilbertgeorge,3923.23,TRUE,George,Fun!23
0,620,Gibbs,gibbsdarren,3609.73,FALSE,Darren,Fun!23
0,39,Gaytan,isabellagaytan,5543.64,FALSE,Isabella,Fun!23
0,611,Gates,gatesbrian,2464.98,FALSE,Brian,Fun!23
0,229,Garrett,garrettlisa,2902.31,TRUE,Lisa,Fun!23
0,154,Gardner,gardnerdavid,6064.46,TRUE,David,Fun!23
0,573,Gardner,gardnerricky,5991.92,FALSE,Ricky,Fun!23
0,583,Gardner,gardnerdanielle,3988.32,FALSE,Danielle,Fun!23
0,666,Gardner,gardnerteresa,3636.41,TRUE,Teresa,Fun!23
0,58,Gardea,gardeaeric,3197.66,FALSE,Eric,Fun!23
0,54,GarciaFernandez,garciafernandezmarco,2795.45,TRUE,Marco,Fun!23
0,55,Garcia,garciachristian,4107.34,FALSE,Christian,Fun!23
0,56,Garcia,garciaisabella,1311.58,FALSE,Isabella,Fun!23
0,57,Garcia,garciajorge,3805.92,TRUE,Jorge,Fun!23
0,184,Garcia,garciaandrew,3697.37,TRUE,Andrew,Fun!23
0,286,Garcia,garciasusan,5479.1,TRUE,Susan,Fun!23
0,344,Garcia,garciakimberly,2247.3,TRUE,Kimberly,Fun!23
0,748,Gamble,gamblejerry,2622.85,FALSE,Jerry,Fun!23
0,117,Gallagher,gallagherchelsea,5997.95,TRUE,Chelsea,Fun!23
0,323,Gaines,gaineslisa,5799.68,TRUE,Lisa,Fun!23
0,977,Fuller,fulleramy,6258.54,FALSE,Amy,Fun!23
0,507,Frye,fryejessica,6065.87,TRUE,Jessica,Fun!23
0,955,Frye,fryeashley,1970.17,TRUE,Ashley,Fun!23
0,832,Fritz,fritzjoseph,4953.16,TRUE,Joseph,Fun!23
0,399,Freeman,freemannorman,2656.86,FALSE,Norman,Fun!23
0,471,Fox,foxalexandra,6231.03,FALSE,Alexandra,Fun!23
0,495,Fox,foxmichael,5657.86,TRUE,Michael,Fun!23
0,770,Fox,foxsara,5937.37,TRUE,Sara,Fun!23
0,217,Foster,fostershirley,1054.18,TRUE,Shirley,Fun!23
0,376,Foster,fosterchristopher,2419.28,FALSE,Christopher,Fun!23
0,380,Foster,fosterdaniel,5872.56,FALSE,Daniel,Fun!23
0,771,Foster,fosterjeremy,5964.35,TRUE,Jeremy,Fun!23
0,260,Ford,fordalexis,2619.53,TRUE,Alexis,Fun!23
0,698,Foley,foleycarl,5916.13,FALSE,Carl,Fun!23
0,667,Flores,floresbrandon,4154.32,FALSE,Brandon,Fun!23
0,772,Flores,floresmichael,2935.5,TRUE,Michael,Fun!23
0,965,Flores,floresrobert,5625.57,TRUE,Robert,Fun!23
0,761,Fletcher,fletcheranita,1535.08,TRUE,Anita,Fun!23
0,840,Fleming,flemingcraig,3684.76,FALSE,Craig,Fun!23
0,795,Fitzgerald,fitzgeraldtracy,1837.09,FALSE,Tracy,Fun!23
0,240,Fisher,fisherpaul,1789.19,TRUE,Paul,Fun!23
0,758,Fisher,fisherrebecca,5440.57,TRUE,Rebecca,Fun!23
0,648,Fields,fieldschristopher,2590.05,TRUE,Christopher,Fun!23
0,784,Fields,fieldsbryan,2089.04,TRUE,Bryan,Fun!23
